trip_id,arrival_time,departure_time,stop_id
6507770-Saturday,08:15:00,08:15:00,70012
6507770-Saturday,08:20:00,08:20:00,70022
6507770-Saturday,08:25:00,08:25:00,70032
6507770-Saturday,08:31:00,08:31:00,70042
6507770-Saturday,08:35:00,08:35:00,70052
6507770-Saturday,08:39:00,08:39:00,70062
6507770-Saturday,08:43:00,08:43:00,70072
6507770-Saturday,08:45:00,08:45:00,70082
6507770-Saturday,08:51:00,08:51:00,70092
6507770-Saturday,08:54:00,08:54:00,70102
6507770-Saturday,08:57:00,08:57:00,70112
6507770-Saturday,09:00:00,09:00:00,70122
6507770-Saturday,09:03:00,09:03:00,70132
6507770-Saturday,09:09:00,09:09:00,70142
6507770-Saturday,09:13:00,09:13:00,70152
6507770-Saturday,09:16:00,09:16:00,70162
6507770-Saturday,09:19:00,09:19:00,70172
6507770-Saturday,09:23:00,09:23:00,70192
6507770-Saturday,09:27:00,09:27:00,70202
6507770-Saturday,09:31:00,09:31:00,70212
6507770-Saturday,09:36:00,09:36:00,70222
6507770-Saturday,09:40:00,09:40:00,70232
6507770-Saturday,09:45:00,09:45:00,70242
6507770-Saturday,09:53:00,09:53:00,70262
6507771-Saturday,09:15:00,09:15:00,70012
6507771-Saturday,09:20:00,09:20:00,70022
6507771-Saturday,09:25:00,09:25:00,70032
6507771-Saturday,09:31:00,09:31:00,70042
6507771-Saturday,09:35:00,09:35:00,70052
6507771-Saturday,09:39:00,09:39:00,70062
6507771-Saturday,09:43:00,09:43:00,70072
6507771-Saturday,09:45:00,09:45:00,70082
6507771-Saturday,09:51:00,09:51:00,70092
6507771-Saturday,09:54:00,09:54:00,70102
6507771-Saturday,09:57:00,09:57:00,70112
6507771-Saturday,10:00:00,10:00:00,70122
6507771-Saturday,10:03:00,10:03:00,70132
6507771-Saturday,10:09:00,10:09:00,70142
6507771-Saturday,10:13:00,10:13:00,70152
6507771-Saturday,10:16:00,10:16:00,70162
6507771-Saturday,10:19:00,10:19:00,70172
6507771-Saturday,10:23:00,10:23:00,70192
6507771-Saturday,10:27:00,10:27:00,70202
6507771-Saturday,10:31:00,10:31:00,70212
6507771-Saturday,10:36:00,10:36:00,70222
6507771-Saturday,10:40:00,10:40:00,70232
6507771-Saturday,10:45:00,10:45:00,70242
6507771-Saturday,10:53:00,10:53:00,70262
6507772-Saturday,10:15:00,10:15:00,70012
6507772-Saturday,10:20:00,10:20:00,70022
6507772-Saturday,10:25:00,10:25:00,70032
6507772-Saturday,10:31:00,10:31:00,70042
6507772-Saturday,10:35:00,10:35:00,70052
6507772-Saturday,10:39:00,10:39:00,70062
6507772-Saturday,10:43:00,10:43:00,70072
6507772-Saturday,10:45:00,10:45:00,70082
6507772-Saturday,10:51:00,10:51:00,70092
6507772-Saturday,10:54:00,10:54:00,70102
6507772-Saturday,10:57:00,10:57:00,70112
6507772-Saturday,11:00:00,11:00:00,70122
6507772-Saturday,11:03:00,11:03:00,70132
6507772-Saturday,11:09:00,11:09:00,70142
6507772-Saturday,11:13:00,11:13:00,70152
6507772-Saturday,11:16:00,11:16:00,70162
6507772-Saturday,11:19:00,11:19:00,70172
6507772-Saturday,11:23:00,11:23:00,70192
6507772-Saturday,11:27:00,11:27:00,70202
6507772-Saturday,11:31:00,11:31:00,70212
6507772-Saturday,11:36:00,11:36:00,70222
6507772-Saturday,11:40:00,11:40:00,70232
6507772-Saturday,11:45:00,11:45:00,70242
6507772-Saturday,11:53:00,11:53:00,70262
6507773-Saturday,11:15:00,11:15:00,70012
6507773-Saturday,11:20:00,11:20:00,70022
6507773-Saturday,11:25:00,11:25:00,70032
6507773-Saturday,11:31:00,11:31:00,70042
6507773-Saturday,11:35:00,11:35:00,70052
6507773-Saturday,11:39:00,11:39:00,70062
6507773-Saturday,11:43:00,11:43:00,70072
6507773-Saturday,11:45:00,11:45:00,70082
6507773-Saturday,11:51:00,11:51:00,70092
6507773-Saturday,11:54:00,11:54:00,70102
6507773-Saturday,11:57:00,11:57:00,70112
6507773-Saturday,12:00:00,12:00:00,70122
6507773-Saturday,12:03:00,12:03:00,70132
6507773-Saturday,12:09:00,12:09:00,70142
6507773-Saturday,12:13:00,12:13:00,70152
6507773-Saturday,12:16:00,12:16:00,70162
6507773-Saturday,12:19:00,12:19:00,70172
6507773-Saturday,12:23:00,12:23:00,70192
6507773-Saturday,12:27:00,12:27:00,70202
6507773-Saturday,12:31:00,12:31:00,70212
6507773-Saturday,12:36:00,12:36:00,70222
6507773-Saturday,12:40:00,12:40:00,70232
6507773-Saturday,12:45:00,12:45:00,70242
6507773-Saturday,12:53:00,12:53:00,70262
6507774-Saturday,12:15:00,12:15:00,70012
6507774-Saturday,12:20:00,12:20:00,70022
6507774-Saturday,12:25:00,12:25:00,70032
6507774-Saturday,12:31:00,12:31:00,70042
6507774-Saturday,12:35:00,12:35:00,70052
6507774-Saturday,12:39:00,12:39:00,70062
6507774-Saturday,12:43:00,12:43:00,70072
6507774-Saturday,12:45:00,12:45:00,70082
6507774-Saturday,12:51:00,12:51:00,70092
6507774-Saturday,12:54:00,12:54:00,70102
6507774-Saturday,12:57:00,12:57:00,70112
6507774-Saturday,13:00:00,13:00:00,70122
6507774-Saturday,13:03:00,13:03:00,70132
6507774-Saturday,13:09:00,13:09:00,70142
6507774-Saturday,13:13:00,13:13:00,70152
6507774-Saturday,13:16:00,13:16:00,70162
6507774-Saturday,13:19:00,13:19:00,70172
6507774-Saturday,13:23:00,13:23:00,70192
6507774-Saturday,13:27:00,13:27:00,70202
6507774-Saturday,13:31:00,13:31:00,70212
6507774-Saturday,13:36:00,13:36:00,70222
6507774-Saturday,13:40:00,13:40:00,70232
6507774-Saturday,13:45:00,13:45:00,70242
6507774-Saturday,13:53:00,13:53:00,70262
6507775-Saturday,13:15:00,13:15:00,70012
6507775-Saturday,13:20:00,13:20:00,70022
6507775-Saturday,13:25:00,13:25:00,70032
6507775-Saturday,13:31:00,13:31:00,70042
6507775-Saturday,13:35:00,13:35:00,70052
6507775-Saturday,13:39:00,13:39:00,70062
6507775-Saturday,13:43:00,13:43:00,70072
6507775-Saturday,13:45:00,13:45:00,70082
6507775-Saturday,13:51:00,13:51:00,70092
6507775-Saturday,13:54:00,13:54:00,70102
6507775-Saturday,13:57:00,13:57:00,70112
6507775-Saturday,14:00:00,14:00:00,70122
6507775-Saturday,14:03:00,14:03:00,70132
6507775-Saturday,14:09:00,14:09:00,70142
6507775-Saturday,14:13:00,14:13:00,70152
6507775-Saturday,14:16:00,14:16:00,70162
6507775-Saturday,14:19:00,14:19:00,70172
6507775-Saturday,14:23:00,14:23:00,70192
6507775-Saturday,14:27:00,14:27:00,70202
6507775-Saturday,14:31:00,14:31:00,70212
6507775-Saturday,14:36:00,14:36:00,70222
6507775-Saturday,14:40:00,14:40:00,70232
6507775-Saturday,14:45:00,14:45:00,70242
6507775-Saturday,14:53:00,14:53:00,70262
6507776-Saturday,14:15:00,14:15:00,70012
6507776-Saturday,14:20:00,14:20:00,70022
6507776-Saturday,14:25:00,14:25:00,70032
6507776-Saturday,14:31:00,14:31:00,70042
6507776-Saturday,14:35:00,14:35:00,70052
6507776-Saturday,14:39:00,14:39:00,70062
6507776-Saturday,14:43:00,14:43:00,70072
6507776-Saturday,14:45:00,14:45:00,70082
6507776-Saturday,14:51:00,14:51:00,70092
6507776-Saturday,14:54:00,14:54:00,70102
6507776-Saturday,14:57:00,14:57:00,70112
6507776-Saturday,15:00:00,15:00:00,70122
6507776-Saturday,15:03:00,15:03:00,70132
6507776-Saturday,15:09:00,15:09:00,70142
6507776-Saturday,15:13:00,15:13:00,70152
6507776-Saturday,15:16:00,15:16:00,70162
6507776-Saturday,15:19:00,15:19:00,70172
6507776-Saturday,15:23:00,15:23:00,70192
6507776-Saturday,15:27:00,15:27:00,70202
6507776-Saturday,15:31:00,15:31:00,70212
6507776-Saturday,15:36:00,15:36:00,70222
6507776-Saturday,15:40:00,15:40:00,70232
6507776-Saturday,15:45:00,15:45:00,70242
6507776-Saturday,15:53:00,15:53:00,70262
6507777-Saturday,15:15:00,15:15:00,70012
6507777-Saturday,15:20:00,15:20:00,70022
6507777-Saturday,15:25:00,15:25:00,70032
6507777-Saturday,15:31:00,15:31:00,70042
6507777-Saturday,15:35:00,15:35:00,70052
6507777-Saturday,15:39:00,15:39:00,70062
6507777-Saturday,15:43:00,15:43:00,70072
6507777-Saturday,15:45:00,15:45:00,70082
6507777-Saturday,15:51:00,15:51:00,70092
6507777-Saturday,15:54:00,15:54:00,70102
6507777-Saturday,15:57:00,15:57:00,70112
6507777-Saturday,16:00:00,16:00:00,70122
6507777-Saturday,16:03:00,16:03:00,70132
6507777-Saturday,16:09:00,16:09:00,70142
6507777-Saturday,16:13:00,16:13:00,70152
6507777-Saturday,16:16:00,16:16:00,70162
6507777-Saturday,16:19:00,16:19:00,70172
6507777-Saturday,16:23:00,16:23:00,70192
6507777-Saturday,16:27:00,16:27:00,70202
6507777-Saturday,16:31:00,16:31:00,70212
6507777-Saturday,16:36:00,16:36:00,70222
6507777-Saturday,16:40:00,16:40:00,70232
6507777-Saturday,16:45:00,16:45:00,70242
6507777-Saturday,16:53:00,16:53:00,70262
6507778-Saturday,16:15:00,16:15:00,70012
6507778-Saturday,16:20:00,16:20:00,70022
6507778-Saturday,16:25:00,16:25:00,70032
6507778-Saturday,16:31:00,16:31:00,70042
6507778-Saturday,16:35:00,16:35:00,70052
6507778-Saturday,16:39:00,16:39:00,70062
6507778-Saturday,16:43:00,16:43:00,70072
6507778-Saturday,16:45:00,16:45:00,70082
6507778-Saturday,16:51:00,16:51:00,70092
6507778-Saturday,16:54:00,16:54:00,70102
6507778-Saturday,16:57:00,16:57:00,70112
6507778-Saturday,17:00:00,17:00:00,70122
6507778-Saturday,17:03:00,17:03:00,70132
6507778-Saturday,17:09:00,17:09:00,70142
6507778-Saturday,17:13:00,17:13:00,70152
6507778-Saturday,17:16:00,17:16:00,70162
6507778-Saturday,17:19:00,17:19:00,70172
6507778-Saturday,17:23:00,17:23:00,70192
6507778-Saturday,17:27:00,17:27:00,70202
6507778-Saturday,17:31:00,17:31:00,70212
6507778-Saturday,17:36:00,17:36:00,70222
6507778-Saturday,17:40:00,17:40:00,70232
6507778-Saturday,17:45:00,17:45:00,70242
6507778-Saturday,17:53:00,17:53:00,70262
6507779-Saturday,17:15:00,17:15:00,70012
6507779-Saturday,17:20:00,17:20:00,70022
6507779-Saturday,17:25:00,17:25:00,70032
6507779-Saturday,17:31:00,17:31:00,70042
6507779-Saturday,17:35:00,17:35:00,70052
6507779-Saturday,17:39:00,17:39:00,70062
6507779-Saturday,17:43:00,17:43:00,70072
6507779-Saturday,17:45:00,17:45:00,70082
6507779-Saturday,17:51:00,17:51:00,70092
6507779-Saturday,17:54:00,17:54:00,70102
6507779-Saturday,17:57:00,17:57:00,70112
6507779-Saturday,18:00:00,18:00:00,70122
6507779-Saturday,18:03:00,18:03:00,70132
6507779-Saturday,18:09:00,18:09:00,70142
6507779-Saturday,18:13:00,18:13:00,70152
6507779-Saturday,18:16:00,18:16:00,70162
6507779-Saturday,18:19:00,18:19:00,70172
6507779-Saturday,18:23:00,18:23:00,70192
6507779-Saturday,18:27:00,18:27:00,70202
6507779-Saturday,18:31:00,18:31:00,70212
6507779-Saturday,18:36:00,18:36:00,70222
6507779-Saturday,18:40:00,18:40:00,70232
6507779-Saturday,18:45:00,18:45:00,70242
6507779-Saturday,18:53:00,18:53:00,70262
6507780-Saturday,18:15:00,18:15:00,70012
6507780-Saturday,18:20:00,18:20:00,70022
6507780-Saturday,18:25:00,18:25:00,70032
6507780-Saturday,18:31:00,18:31:00,70042
6507780-Saturday,18:35:00,18:35:00,70052
6507780-Saturday,18:39:00,18:39:00,70062
6507780-Saturday,18:43:00,18:43:00,70072
6507780-Saturday,18:45:00,18:45:00,70082
6507780-Saturday,18:51:00,18:51:00,70092
6507780-Saturday,18:54:00,18:54:00,70102
6507780-Saturday,18:57:00,18:57:00,70112
6507780-Saturday,19:00:00,19:00:00,70122
6507780-Saturday,19:03:00,19:03:00,70132
6507780-Saturday,19:09:00,19:09:00,70142
6507780-Saturday,19:13:00,19:13:00,70152
6507780-Saturday,19:16:00,19:16:00,70162
6507780-Saturday,19:19:00,19:19:00,70172
6507780-Saturday,19:23:00,19:23:00,70192
6507780-Saturday,19:27:00,19:27:00,70202
6507780-Saturday,19:31:00,19:31:00,70212
6507780-Saturday,19:36:00,19:36:00,70222
6507780-Saturday,19:40:00,19:40:00,70232
6507780-Saturday,19:45:00,19:45:00,70242
6507780-Saturday,19:53:00,19:53:00,70262
6507781-Saturday,19:15:00,19:15:00,70012
6507781-Saturday,19:20:00,19:20:00,70022
6507781-Saturday,19:25:00,19:25:00,70032
6507781-Saturday,19:31:00,19:31:00,70042
6507781-Saturday,19:35:00,19:35:00,70052
6507781-Saturday,19:39:00,19:39:00,70062
6507781-Saturday,19:43:00,19:43:00,70072
6507781-Saturday,19:45:00,19:45:00,70082
6507781-Saturday,19:51:00,19:51:00,70092
6507781-Saturday,19:54:00,19:54:00,70102
6507781-Saturday,19:57:00,19:57:00,70112
6507781-Saturday,20:00:00,20:00:00,70122
6507781-Saturday,20:03:00,20:03:00,70132
6507781-Saturday,20:09:00,20:09:00,70142
6507781-Saturday,20:13:00,20:13:00,70152
6507781-Saturday,20:16:00,20:16:00,70162
6507781-Saturday,20:19:00,20:19:00,70172
6507781-Saturday,20:23:00,20:23:00,70192
6507781-Saturday,20:27:00,20:27:00,70202
6507781-Saturday,20:31:00,20:31:00,70212
6507781-Saturday,20:36:00,20:36:00,70222
6507781-Saturday,20:40:00,20:40:00,70232
6507781-Saturday,20:45:00,20:45:00,70242
6507781-Saturday,20:53:00,20:53:00,70262
6507782-Saturday,20:15:00,20:15:00,70012
6507782-Saturday,20:20:00,20:20:00,70022
6507782-Saturday,20:25:00,20:25:00,70032
6507782-Saturday,20:31:00,20:31:00,70042
6507782-Saturday,20:35:00,20:35:00,70052
6507782-Saturday,20:39:00,20:39:00,70062
6507782-Saturday,20:43:00,20:43:00,70072
6507782-Saturday,20:45:00,20:45:00,70082
6507782-Saturday,20:51:00,20:51:00,70092
6507782-Saturday,20:54:00,20:54:00,70102
6507782-Saturday,20:57:00,20:57:00,70112
6507782-Saturday,21:00:00,21:00:00,70122
6507782-Saturday,21:03:00,21:03:00,70132
6507782-Saturday,21:09:00,21:09:00,70142
6507782-Saturday,21:13:00,21:13:00,70152
6507782-Saturday,21:16:00,21:16:00,70162
6507782-Saturday,21:19:00,21:19:00,70172
6507782-Saturday,21:23:00,21:23:00,70192
6507782-Saturday,21:27:00,21:27:00,70202
6507782-Saturday,21:31:00,21:31:00,70212
6507782-Saturday,21:36:00,21:36:00,70222
6507782-Saturday,21:40:00,21:40:00,70232
6507782-Saturday,21:45:00,21:45:00,70242
6507782-Saturday,21:53:00,21:53:00,70262
6507783-Saturday,21:15:00,21:15:00,70012
6507783-Saturday,21:20:00,21:20:00,70022
6507783-Saturday,21:25:00,21:25:00,70032
6507783-Saturday,21:31:00,21:31:00,70042
6507783-Saturday,21:35:00,21:35:00,70052
6507783-Saturday,21:39:00,21:39:00,70062
6507783-Saturday,21:43:00,21:43:00,70072
6507783-Saturday,21:45:00,21:45:00,70082
6507783-Saturday,21:51:00,21:51:00,70092
6507783-Saturday,21:54:00,21:54:00,70102
6507783-Saturday,21:57:00,21:57:00,70112
6507783-Saturday,22:00:00,22:00:00,70122
6507783-Saturday,22:03:00,22:03:00,70132
6507783-Saturday,22:09:00,22:09:00,70142
6507783-Saturday,22:13:00,22:13:00,70152
6507783-Saturday,22:16:00,22:16:00,70162
6507783-Saturday,22:19:00,22:19:00,70172
6507783-Saturday,22:23:00,22:23:00,70192
6507783-Saturday,22:27:00,22:27:00,70202
6507783-Saturday,22:31:00,22:31:00,70212
6507783-Saturday,22:36:00,22:36:00,70222
6507783-Saturday,22:40:00,22:40:00,70232
6507783-Saturday,22:45:00,22:45:00,70242
6507783-Saturday,22:53:00,22:53:00,70262
6507784-Saturday,08:00:00,08:00:00,70261
6507784-Saturday,08:05:00,08:05:00,70241
6507784-Saturday,08:10:00,08:10:00,70231
6507784-Saturday,08:14:00,08:14:00,70221
6507784-Saturday,08:19:00,08:19:00,70211
6507784-Saturday,08:23:00,08:23:00,70201
6507784-Saturday,08:27:00,08:27:00,70191
6507784-Saturday,08:31:00,08:31:00,70171
6507784-Saturday,08:34:00,08:34:00,70161
6507784-Saturday,08:37:00,08:37:00,70151
6507784-Saturday,08:41:00,08:41:00,70141
6507784-Saturday,08:45:00,08:45:00,70131
6507784-Saturday,08:48:00,08:48:00,70121
6507784-Saturday,08:51:00,08:51:00,70111
6507784-Saturday,08:54:00,08:54:00,70101
6507784-Saturday,08:57:00,08:57:00,70091
6507784-Saturday,09:02:00,09:02:00,70081
6507784-Saturday,09:05:00,09:05:00,70071
6507784-Saturday,09:10:00,09:10:00,70061
6507784-Saturday,09:14:00,09:14:00,70051
6507784-Saturday,09:19:00,09:19:00,70041
6507784-Saturday,09:25:00,09:25:00,70031
6507784-Saturday,09:30:00,09:30:00,70021
6507784-Saturday,09:38:00,09:38:00,70011
6507785-Saturday,09:00:00,09:00:00,70261
6507785-Saturday,09:05:00,09:05:00,70241
6507785-Saturday,09:10:00,09:10:00,70231
6507785-Saturday,09:14:00,09:14:00,70221
6507785-Saturday,09:19:00,09:19:00,70211
6507785-Saturday,09:23:00,09:23:00,70201
6507785-Saturday,09:27:00,09:27:00,70191
6507785-Saturday,09:31:00,09:31:00,70171
6507785-Saturday,09:34:00,09:34:00,70161
6507785-Saturday,09:37:00,09:37:00,70151
6507785-Saturday,09:41:00,09:41:00,70141
6507785-Saturday,09:45:00,09:45:00,70131
6507785-Saturday,09:48:00,09:48:00,70121
6507785-Saturday,09:51:00,09:51:00,70111
6507785-Saturday,09:54:00,09:54:00,70101
6507785-Saturday,09:57:00,09:57:00,70091
6507785-Saturday,10:02:00,10:02:00,70081
6507785-Saturday,10:05:00,10:05:00,70071
6507785-Saturday,10:10:00,10:10:00,70061
6507785-Saturday,10:14:00,10:14:00,70051
6507785-Saturday,10:19:00,10:19:00,70041
6507785-Saturday,10:25:00,10:25:00,70031
6507785-Saturday,10:30:00,10:30:00,70021
6507785-Saturday,10:38:00,10:38:00,70011
6507786-Saturday,10:00:00,10:00:00,70261
6507786-Saturday,10:05:00,10:05:00,70241
6507786-Saturday,10:10:00,10:10:00,70231
6507786-Saturday,10:14:00,10:14:00,70221
6507786-Saturday,10:19:00,10:19:00,70211
6507786-Saturday,10:23:00,10:23:00,70201
6507786-Saturday,10:27:00,10:27:00,70191
6507786-Saturday,10:31:00,10:31:00,70171
6507786-Saturday,10:34:00,10:34:00,70161
6507786-Saturday,10:37:00,10:37:00,70151
6507786-Saturday,10:41:00,10:41:00,70141
6507786-Saturday,10:45:00,10:45:00,70131
6507786-Saturday,10:48:00,10:48:00,70121
6507786-Saturday,10:51:00,10:51:00,70111
6507786-Saturday,10:54:00,10:54:00,70101
6507786-Saturday,10:57:00,10:57:00,70091
6507786-Saturday,11:02:00,11:02:00,70081
6507786-Saturday,11:05:00,11:05:00,70071
6507786-Saturday,11:10:00,11:10:00,70061
6507786-Saturday,11:14:00,11:14:00,70051
6507786-Saturday,11:19:00,11:19:00,70041
6507786-Saturday,11:25:00,11:25:00,70031
6507786-Saturday,11:30:00,11:30:00,70021
6507786-Saturday,11:38:00,11:38:00,70011
6507787-Saturday,11:00:00,11:00:00,70261
6507787-Saturday,11:05:00,11:05:00,70241
6507787-Saturday,11:10:00,11:10:00,70231
6507787-Saturday,11:14:00,11:14:00,70221
6507787-Saturday,11:19:00,11:19:00,70211
6507787-Saturday,11:23:00,11:23:00,70201
6507787-Saturday,11:27:00,11:27:00,70191
6507787-Saturday,11:31:00,11:31:00,70171
6507787-Saturday,11:34:00,11:34:00,70161
6507787-Saturday,11:37:00,11:37:00,70151
6507787-Saturday,11:41:00,11:41:00,70141
6507787-Saturday,11:45:00,11:45:00,70131
6507787-Saturday,11:48:00,11:48:00,70121
6507787-Saturday,11:51:00,11:51:00,70111
6507787-Saturday,11:54:00,11:54:00,70101
6507787-Saturday,11:57:00,11:57:00,70091
6507787-Saturday,12:02:00,12:02:00,70081
6507787-Saturday,12:05:00,12:05:00,70071
6507787-Saturday,12:10:00,12:10:00,70061
6507787-Saturday,12:14:00,12:14:00,70051
6507787-Saturday,12:19:00,12:19:00,70041
6507787-Saturday,12:25:00,12:25:00,70031
6507787-Saturday,12:30:00,12:30:00,70021
6507787-Saturday,12:38:00,12:38:00,70011
6507788-Saturday,12:00:00,12:00:00,70261
6507788-Saturday,12:05:00,12:05:00,70241
6507788-Saturday,12:10:00,12:10:00,70231
6507788-Saturday,12:14:00,12:14:00,70221
6507788-Saturday,12:19:00,12:19:00,70211
6507788-Saturday,12:23:00,12:23:00,70201
6507788-Saturday,12:27:00,12:27:00,70191
6507788-Saturday,12:31:00,12:31:00,70171
6507788-Saturday,12:34:00,12:34:00,70161
6507788-Saturday,12:37:00,12:37:00,70151
6507788-Saturday,12:41:00,12:41:00,70141
6507788-Saturday,12:45:00,12:45:00,70131
6507788-Saturday,12:48:00,12:48:00,70121
6507788-Saturday,12:51:00,12:51:00,70111
6507788-Saturday,12:54:00,12:54:00,70101
6507788-Saturday,12:57:00,12:57:00,70091
6507788-Saturday,13:02:00,13:02:00,70081
6507788-Saturday,13:05:00,13:05:00,70071
6507788-Saturday,13:10:00,13:10:00,70061
6507788-Saturday,13:14:00,13:14:00,70051
6507788-Saturday,13:19:00,13:19:00,70041
6507788-Saturday,13:25:00,13:25:00,70031
6507788-Saturday,13:30:00,13:30:00,70021
6507788-Saturday,13:38:00,13:38:00,70011
6507789-Saturday,13:00:00,13:00:00,70261
6507789-Saturday,13:05:00,13:05:00,70241
6507789-Saturday,13:10:00,13:10:00,70231
6507789-Saturday,13:14:00,13:14:00,70221
6507789-Saturday,13:19:00,13:19:00,70211
6507789-Saturday,13:23:00,13:23:00,70201
6507789-Saturday,13:27:00,13:27:00,70191
6507789-Saturday,13:31:00,13:31:00,70171
6507789-Saturday,13:34:00,13:34:00,70161
6507789-Saturday,13:37:00,13:37:00,70151
6507789-Saturday,13:41:00,13:41:00,70141
6507789-Saturday,13:45:00,13:45:00,70131
6507789-Saturday,13:48:00,13:48:00,70121
6507789-Saturday,13:51:00,13:51:00,70111
6507789-Saturday,13:54:00,13:54:00,70101
6507789-Saturday,13:57:00,13:57:00,70091
6507789-Saturday,14:02:00,14:02:00,70081
6507789-Saturday,14:05:00,14:05:00,70071
6507789-Saturday,14:10:00,14:10:00,70061
6507789-Saturday,14:14:00,14:14:00,70051
6507789-Saturday,14:19:00,14:19:00,70041
6507789-Saturday,14:25:00,14:25:00,70031
6507789-Saturday,14:30:00,14:30:00,70021
6507789-Saturday,14:38:00,14:38:00,70011
6507790-Saturday,14:00:00,14:00:00,70261
6507790-Saturday,14:05:00,14:05:00,70241
6507790-Saturday,14:10:00,14:10:00,70231
6507790-Saturday,14:14:00,14:14:00,70221
6507790-Saturday,14:19:00,14:19:00,70211
6507790-Saturday,14:23:00,14:23:00,70201
6507790-Saturday,14:27:00,14:27:00,70191
6507790-Saturday,14:31:00,14:31:00,70171
6507790-Saturday,14:34:00,14:34:00,70161
6507790-Saturday,14:37:00,14:37:00,70151
6507790-Saturday,14:41:00,14:41:00,70141
6507790-Saturday,14:45:00,14:45:00,70131
6507790-Saturday,14:48:00,14:48:00,70121
6507790-Saturday,14:51:00,14:51:00,70111
6507790-Saturday,14:54:00,14:54:00,70101
6507790-Saturday,14:57:00,14:57:00,70091
6507790-Saturday,15:02:00,15:02:00,70081
6507790-Saturday,15:05:00,15:05:00,70071
6507790-Saturday,15:10:00,15:10:00,70061
6507790-Saturday,15:14:00,15:14:00,70051
6507790-Saturday,15:19:00,15:19:00,70041
6507790-Saturday,15:25:00,15:25:00,70031
6507790-Saturday,15:30:00,15:30:00,70021
6507790-Saturday,15:38:00,15:38:00,70011
6507791-Saturday,15:00:00,15:00:00,70261
6507791-Saturday,15:05:00,15:05:00,70241
6507791-Saturday,15:10:00,15:10:00,70231
6507791-Saturday,15:14:00,15:14:00,70221
6507791-Saturday,15:19:00,15:19:00,70211
6507791-Saturday,15:23:00,15:23:00,70201
6507791-Saturday,15:27:00,15:27:00,70191
6507791-Saturday,15:31:00,15:31:00,70171
6507791-Saturday,15:34:00,15:34:00,70161
6507791-Saturday,15:37:00,15:37:00,70151
6507791-Saturday,15:41:00,15:41:00,70141
6507791-Saturday,15:45:00,15:45:00,70131
6507791-Saturday,15:48:00,15:48:00,70121
6507791-Saturday,15:51:00,15:51:00,70111
6507791-Saturday,15:54:00,15:54:00,70101
6507791-Saturday,15:57:00,15:57:00,70091
6507791-Saturday,16:02:00,16:02:00,70081
6507791-Saturday,16:05:00,16:05:00,70071
6507791-Saturday,16:10:00,16:10:00,70061
6507791-Saturday,16:14:00,16:14:00,70051
6507791-Saturday,16:19:00,16:19:00,70041
6507791-Saturday,16:25:00,16:25:00,70031
6507791-Saturday,16:30:00,16:30:00,70021
6507791-Saturday,16:38:00,16:38:00,70011
6507792-Saturday,16:00:00,16:00:00,70261
6507792-Saturday,16:05:00,16:05:00,70241
6507792-Saturday,16:10:00,16:10:00,70231
6507792-Saturday,16:14:00,16:14:00,70221
6507792-Saturday,16:19:00,16:19:00,70211
6507792-Saturday,16:23:00,16:23:00,70201
6507792-Saturday,16:27:00,16:27:00,70191
6507792-Saturday,16:31:00,16:31:00,70171
6507792-Saturday,16:34:00,16:34:00,70161
6507792-Saturday,16:37:00,16:37:00,70151
6507792-Saturday,16:41:00,16:41:00,70141
6507792-Saturday,16:45:00,16:45:00,70131
6507792-Saturday,16:48:00,16:48:00,70121
6507792-Saturday,16:51:00,16:51:00,70111
6507792-Saturday,16:54:00,16:54:00,70101
6507792-Saturday,16:57:00,16:57:00,70091
6507792-Saturday,17:02:00,17:02:00,70081
6507792-Saturday,17:05:00,17:05:00,70071
6507792-Saturday,17:10:00,17:10:00,70061
6507792-Saturday,17:14:00,17:14:00,70051
6507792-Saturday,17:19:00,17:19:00,70041
6507792-Saturday,17:25:00,17:25:00,70031
6507792-Saturday,17:30:00,17:30:00,70021
6507792-Saturday,17:38:00,17:38:00,70011
6507793-Saturday,17:00:00,17:00:00,70261
6507793-Saturday,17:05:00,17:05:00,70241
6507793-Saturday,17:10:00,17:10:00,70231
6507793-Saturday,17:14:00,17:14:00,70221
6507793-Saturday,17:19:00,17:19:00,70211
6507793-Saturday,17:23:00,17:23:00,70201
6507793-Saturday,17:27:00,17:27:00,70191
6507793-Saturday,17:31:00,17:31:00,70171
6507793-Saturday,17:34:00,17:34:00,70161
6507793-Saturday,17:37:00,17:37:00,70151
6507793-Saturday,17:41:00,17:41:00,70141
6507793-Saturday,17:45:00,17:45:00,70131
6507793-Saturday,17:48:00,17:48:00,70121
6507793-Saturday,17:51:00,17:51:00,70111
6507793-Saturday,17:54:00,17:54:00,70101
6507793-Saturday,17:57:00,17:57:00,70091
6507793-Saturday,18:02:00,18:02:00,70081
6507793-Saturday,18:05:00,18:05:00,70071
6507793-Saturday,18:10:00,18:10:00,70061
6507793-Saturday,18:14:00,18:14:00,70051
6507793-Saturday,18:19:00,18:19:00,70041
6507793-Saturday,18:25:00,18:25:00,70031
6507793-Saturday,18:30:00,18:30:00,70021
6507793-Saturday,18:38:00,18:38:00,70011
6507794-Saturday,18:00:00,18:00:00,70261
6507794-Saturday,18:05:00,18:05:00,70241
6507794-Saturday,18:10:00,18:10:00,70231
6507794-Saturday,18:14:00,18:14:00,70221
6507794-Saturday,18:19:00,18:19:00,70211
6507794-Saturday,18:23:00,18:23:00,70201
